STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00401790,"CLARKSVILLE WWTP, TN US",1/16/1992,,,0,,-1.1,-12.8,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/17/1992,,,0,,6.7,-2.8,-2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",1/18/1992,,,0,,-2.2,-6.1,-6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/19/1992,,,0,,3.3,-11.7,-0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",1/20/1992,,,0,,10.6,-2.2,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/21/1992,,,0,,15.6,-3.9,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/22/1992,,,2.5,,11.7,2.2,10,
USC00401790,"CLARKSVILLE WWTP, TN US",1/23/1992,,,0.3,,10,2.8,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/24/1992,,,0,,5.6,-2.2,0,
USC00401790,"CLARKSVILLE WWTP, TN US",1/25/1992,,,0,,15,-1.7,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/26/1992,,,0,,8.9,-0.6,0,
USC00401790,"CLARKSVILLE WWTP, TN US",1/27/1992,,,0,,11.7,-1.7,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",1/28/1992,,,0,,12.8,-0.6,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",1/29/1992,,,0,,6.1,-3.3,-0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",1/30/1992,,,0,,16.1,-0.6,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/31/1992,,,0,,14.4,1.1,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/1/1992,,,0,,8.9,-3.3,-2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/2/1992,,,0,,15.6,-5,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/3/1992,,,0,,20.6,1.1,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/4/1992,,,0,,17.2,0,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/5/1992,,,0,,7.8,0,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/6/1992,,,0,,13.9,-2.2,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/7/1992,,,0,,7.2,-2.2,-2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/8/1992,,,0,,1.7,-7.8,-7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/9/1992,,,0,,4.4,-10.6,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/10/1992,,,0,,12.8,-6.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",2/11/1992,,,0,,13.9,4.4,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/12/1992,,,13.7,,7.8,4.4,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/13/1992,,,13.7,,12.8,7.8,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/14/1992,,,7.6,,15,6.7,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/15/1992,,,0.3,,20,7.2,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/16/1992,,,0,,11.7,3.3,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/17/1992,,,10.7,,11.7,3.3,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/18/1992,,,0.3,,21.7,6.7,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/19/1992,,,0,,8.3,2.2,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/20/1992,,,0,,15.6,1.1,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/21/1992,,,0,,22.2,0,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/22/1992,,,0,,22.8,1.7,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/23/1992,,,15.7,,12.8,8.9,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/24/1992,,,0,,18.3,6.7,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/25/1992,,,13.5,,9.4,2.2,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/26/1992,,,1.3,,3.3,0,0,
USC00401790,"CLARKSVILLE WWTP, TN US",2/27/1992,,,0,,14.4,-0.6,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/28/1992,,,0,,20.6,1.1,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/29/1992,,,0,,12.8,1.1,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/1/1992,,,0,,20.6,-0.6,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/2/1992,,,0,,26.1,2.2,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/3/1992,,,0,,23.9,6.1,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/4/1992,,,0,,22.8,11.7,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/5/1992,,,0,,22.8,11.1,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/6/1992,,,0,,23.3,11.1,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/7/1992,,,0,,22.8,9.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/8/1992,,,0,,24.4,5.6,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/9/1992,,,50.8,,23.9,11.1,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/10/1992,,,14.5,,13.3,-4.4,-4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/11/1992,,,5.1,,5.6,-6.7,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/12/1992,,,8.6,,5.6,-1.7,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/13/1992,,,0,,6.7,-5,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/14/1992,,,0,,12.8,-0.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/15/1992,,,0,,7.8,-1.1,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/16/1992,,,0,,15.6,-4.4,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/17/1992,,,0,,23.3,6.7,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/18/1992,,,38.1,,20,12.2,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/19/1992,,,5.3,,12.8,2.8,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/20/1992,,,0,,10.6,0,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/21/1992,,,0,,16.7,-0.6,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/22/1992,,,1.5,,11.7,2.2,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/23/1992,,,0,,10.6,-2.2,0,
USC00401790,"CLARKSVILLE WWTP, TN US",3/24/1992,,,0,,17.2,-1.7,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/25/1992,,,3.8,,13.3,8.3,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/26/1992,,,0.5,,17.8,4.4,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/27/1992,,,0,,11.7,-0.6,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/28/1992,,,0,,17.2,-0.6,10,
USC00401790,"CLARKSVILLE WWTP, TN US",3/29/1992,,,0.3,,16.1,8.9,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/30/1992,,,13.7,,15.6,6.1,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/31/1992,,,0,,16.7,2.2,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/1/1992,,,2,,8.3,1.7,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/2/1992,,,0,,7.8,-1.7,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/3/1992,,,0,,12.8,-2.8,10,
USC00401790,"CLARKSVILLE WWTP, TN US",4/4/1992,,,0,,16.7,2.2,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/5/1992,,,0,,16.7,-0.6,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/6/1992,,,0,,20,5,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/7/1992,,,0.5,,21.7,10,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/8/1992,,,0,,26.1,7.8,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/9/1992,,,0,,25.6,10,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/10/1992,,,0,,29.4,11.1,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/11/1992,,,0,,28.9,11.7,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/12/1992,,,0,,18.3,7.8,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/13/1992,,,0,,25,5.6,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/14/1992,,,0,,30.6,8.9,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/15/1992,,,4.3,,29.4,13.9,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/16/1992,,,0,,27.2,13.9,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/17/1992,,,11.2,,26.1,16.1,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/18/1992,,,0,,28.9,13.9,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/19/1992,,,10.2,,23.3,16.1,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/20/1992,,,7.1,,20.6,16.7,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/21/1992,,,0,,20.6,10,10,
USC00401790,"CLARKSVILLE WWTP, TN US",4/22/1992,,,0,,25,9.4,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/23/1992,,,0,,30,9.4,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/24/1992,,,0,,28.9,12.2,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/25/1992,,,0,,15.6,7.2,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/26/1992,,,0,,10.6,6.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/27/1992,,,0.3,,12.8,3.9,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/28/1992,,,0,,17.2,1.7,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/29/1992,,,0,,21.7,2.8,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/30/1992,,,0,,28.3,9.4,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/1/1992,,,0,,30,11.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",5/2/1992,,,12.7,,28.9,16.1,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/3/1992,,,0,,25.6,11.7,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",5/4/1992,,,0,,23.3,7.8,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/5/1992,,,3.6,,15.6,6.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/6/1992,,,0,,17.2,3.9,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/7/1992,,,0,,21.1,4.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/8/1992,,,2,,21.7,7.8,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/9/1992,,,0,,27.2,6.7,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/10/1992,,,0,,30,9.4,15,
USC00401790,"CLARKSVILLE WWTP, TN US",5/11/1992,,,0,,30.6,11.7,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/12/1992,,,31.8,,24.4,15,15,
USC00401790,"CLARKSVILLE WWTP, TN US",5/13/1992,,,0.3,,25.6,13.3,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/14/1992,,,0,,26.7,10,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/15/1992,,,0,,30,15.6,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/16/1992,,,0,,31.1,16.1,20,
USC00401790,"CLARKSVILLE WWTP, TN US",5/17/1992,,,8.1,,29.4,17.2,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",5/18/1992,,,26.4,,29.4,18.3,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/19/1992,,,0.3,,27.2,17.8,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/20/1992,,,0.3,,26.7,17.8,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/21/1992,,,0,,25,17.8,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/22/1992,,,0,,28.3,17.2,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/23/1992,,,0,,29.4,16.7,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/24/1992,,,0,,20.6,11.7,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/25/1992,,,0,,21.7,10.6,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/26/1992,,,0,,21.7,12.8,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/27/1992,,,0,,18.9,10,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/28/1992,,,10.7,,14.4,11.1,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/29/1992,,,38.1,,16.1,12.2,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/30/1992,,,0.3,,21.7,12.2,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/31/1992,,,0,,25.6,8.9,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/1/1992,,,0,,26.1,11.7,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/2/1992,,,0,,26.1,12.2,15,
USC00401790,"CLARKSVILLE WWTP, TN US",6/3/1992,,,22.4,,20,15,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/4/1992,,,9.7,,20.6,17.2,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/5/1992,,,0,,27.8,17.2,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/6/1992,,,1.3,,30,15.6,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/7/1992,,,10.4,,24.4,19.4,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/8/1992,,,0,,27.2,17.8,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/9/1992,,,0,,29.4,19.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/10/1992,,,0,,27.2,17.2,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/11/1992,,,0,,29.4,17.2,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/12/1992,,,0,,26.7,17.2,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/13/1992,,,0,,23.3,18.3,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/14/1992,,,0,,28.9,18.3,20,
USC00401790,"CLARKSVILLE WWTP, TN US",6/15/1992,,,0,,31.7,17.8,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/16/1992,,,0,,33.3,19.4,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/17/1992,,,0,,33.3,22.2,27.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/18/1992,,,1.8,,33.9,20,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/19/1992,,,0,,31.1,18.9,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/20/1992,,,1.3,,30,16.1,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/21/1992,,,0,,22.8,11.1,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/22/1992,,,0,,25.6,8.3,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/23/1992,,,0,,28.9,12.8,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/24/1992,,,7.1,,32.8,18.3,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/25/1992,,,5.1,,22.8,21.1,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/26/1992,,,12.4,,27.8,16.7,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/27/1992,,,13,,27.8,13.3,15,
USC00401790,"CLARKSVILLE WWTP, TN US",6/28/1992,,,0,,30,12.2,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/29/1992,,,0,,31.1,14.4,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/30/1992,,,9.9,,27.8,17.8,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",7/1/1992,,,3.8,,30.6,22.2,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/2/1992,,,0,,33.3,21.7,28.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/3/1992,,,6.9,,29.4,20.6,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",7/4/1992,,,0,,30.6,18.3,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/5/1992,,,8.6,,28.3,21.7,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",7/6/1992,,,0,,31.1,20,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/7/1992,,,0,,32.8,19.4,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/8/1992,,,0,,33.9,20.6,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/9/1992,,,0,,33.9,21.7,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",7/10/1992,,,0,,34.4,22.2,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/11/1992,,,0,,34.4,21.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/12/1992,,,0,,34.4,21.1,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/13/1992,,,0,,35.6,22.2,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/14/1992,,,0,,33.3,23.9,25,
USC00401790,"CLARKSVILLE WWTP, TN US",7/15/1992,,,0,,31.7,23.3,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/16/1992,,,0,,29.4,23.3,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/17/1992,,,5.3,,26.7,21.7,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/18/1992,,,0,,31.7,18.9,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/19/1992,,,0,,33.3,19.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/20/1992,,,0,,33.9,18.9,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/21/1992,,,0,,32.8,21.1,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/22/1992,,,7.6,,32.2,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/23/1992,,,15,,30,23.3,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/24/1992,,,0,,33.3,21.7,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",7/25/1992,,,0,,33.9,22.8,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/26/1992,,,14,,33.9,22.8,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/27/1992,,,19.1,,28.9,21.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/28/1992,,,0,,30,18.3,20,
USC00401790,"CLARKSVILLE WWTP, TN US",7/29/1992,,,0,,31.7,17.2,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",7/30/1992,,,0,,32.8,21.7,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/31/1992,,,0,,28.3,18.3,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",8/1/1992,,,0,,26.7,15,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/2/1992,,,0,,28.9,15,20,
USC00401790,"CLARKSVILLE WWTP, TN US",8/3/1992,,,3.6,,29.4,18.9,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/4/1992,,,0,,28.9,19.4,20,
USC00401790,"CLARKSVILLE WWTP, TN US",8/5/1992,,,0,,29.4,17.8,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/6/1992,,,0,,31.1,19.4,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/7/1992,,,2.3,,31.1,20,25,
USC00401790,"CLARKSVILLE WWTP, TN US",8/8/1992,,,14.5,,32.2,21.7,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/9/1992,,,0.5,,33.9,22.2,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/10/1992,,,26.4,,33.9,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/11/1992,,,0.3,,30.6,20.6,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/12/1992,,,0,,28.9,17.2,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/13/1992,,,0,,29.4,18.9,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/14/1992,,,0,,26.7,16.1,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/15/1992,,,0,,23.9,14.4,15,
USC00401790,"CLARKSVILLE WWTP, TN US",8/16/1992,,,0,,27.8,13.3,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/17/1992,,,0,,28.9,15,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/18/1992,,,0,,28.3,14.4,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/19/1992,,,0,,28.3,14.4,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/20/1992,,,0,,25.6,18.9,20,
USC00401790,"CLARKSVILLE WWTP, TN US",8/21/1992,,,0,,30,16.7,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/22/1992,,,0,,30,18.3,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/23/1992,,,8.1,,27.8,20.6,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/24/1992,,,1.5,,31.7,20,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/25/1992,,,0,,33.9,19.4,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/26/1992,,,0,,32.8,20.6,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/27/1992,,,27.7,,25.6,19.4,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",8/28/1992,,,0.8,,23.3,13.9,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/29/1992,,,0,,26.1,11.7,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/30/1992,,,0,,29.4,13.3,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",8/31/1992,,,0,,30,17.2,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",9/1/1992,,,0,,30,16.7,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",9/2/1992,,,7.9,,25.6,16.7,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",9/3/1992,,,0,,27.2,18.9,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/4/1992,,,10.2,,26.1,18.9,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",9/5/1992,,,0,,30,17.8,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",9/6/1992,,,0,,31.1,19.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/7/1992,,,0,,32.8,20.6,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/8/1992,,,0,,31.7,21.1,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/9/1992,,,0,,32.2,21.1,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/10/1992,,,3.3,,25,13.3,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/11/1992,,,0.3,,25.6,10,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/12/1992,,,0,,27.2,9.4,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",9/13/1992,,,0,,29.4,12.2,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/14/1992,,,0,,31.1,15,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/15/1992,,,0,,31.7,15,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/16/1992,,,0,,30.6,15.6,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/17/1992,,,0,,29.4,16.7,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/18/1992,,,15,,29.4,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/19/1992,,,0,,27.8,16.7,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/20/1992,,,0.8,,28.3,15,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/21/1992,,,8.1,,30,21.7,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/22/1992,,,3.6,,22.8,15,15,
USC00401790,"CLARKSVILLE WWTP, TN US",9/23/1992,,,0,,21.1,8.9,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/24/1992,,,0,,22.8,10,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/25/1992,,,0,,22.8,16.1,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/26/1992,,,10.2,,21.1,17.2,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/27/1992,,,1,,25.6,12.2,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/28/1992,,,0,,25.6,8.3,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",9/29/1992,,,0,,20.6,6.7,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/30/1992,,,0,,22.2,3.9,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",10/1/1992,,,0,,24.4,4.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/2/1992,,,0,,25.6,5.6,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/3/1992,,,0,,26.1,8.9,15,
USC00401790,"CLARKSVILLE WWTP, TN US",10/4/1992,,,4.1,,19.4,14.4,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/5/1992,,,0,,22.8,9.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/6/1992,,,0,,24.4,4.4,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/7/1992,,,0,,22.2,8.3,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/8/1992,,,0,,22.2,8.9,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/9/1992,,,0,,22.2,6.1,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",10/10/1992,,,0.8,,22.8,6.1,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/11/1992,,,0,,18.9,5,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/12/1992,,,0,,23.9,3.3,10,
USC00401790,"CLARKSVILLE WWTP, TN US",10/13/1992,,,0,,26.1,4.4,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/14/1992,,,0,,29.4,13.3,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/15/1992,,,0,,26.7,15,20,
USC00401790,"CLARKSVILLE WWTP, TN US",10/16/1992,,,19.1,,17.2,6.1,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/17/1992,,,0,,15.6,4.4,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/18/1992,,,0,,16.1,3.3,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/19/1992,,,0,,12.8,-0.6,3.9,
